Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/11/2023 11:38:10.239081,183,True,True,True,True,Eyes,-0.03149866,0.1573994,-0.003968392,-0.3033614,-0.1197303,0.9453235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136894,-0.1580399,0.01482085,-0.02851292,0.159183,-0.005295196,0.05851034,-0.1530326,0.0008227221,0.9864873,6.643493,342.3096,359.0606,-0.2171849,0.9742965,-0.05979857,0.0,0.0,0.0,-1.038352,-0.2847881,2.142694,-0.3065616,-0.1737857,2.388841,0.9531606,-0.01628477,0.3020257,-0.01953119,0.9931517,0.1151876,-0.3018331,-0.1156912,0.9463151,moving,-17.79183,-7.218385,-7.312839,-4.160879
05/11/2023 11:38:10.259358,184,True,True,True,True,Eyes,-0.0311423,0.1574475,-0.003528766,-0.3032567,-0.119367,0.945403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03003187,-0.1582904,0.01405692,-0.02746057,0.15932,-0.004289152,0.05805014,-0.1530874,0.0008562309,0.9865059,6.591844,342.3048,359.0723,-0.2150994,0.9749678,-0.05629387,0.0,0.0,0.0,-1.031244,-0.2854547,2.159512,-0.2958023,-0.1749792,2.401942,0.953127,-0.01608414,0.3021427,-0.01946284,0.9932588,0.1142714,-0.3019438,-0.1147957,0.9463888,moving,-17.78467,-7.196114,-7.020701,-4.166584
05/11/2023 11:38:10.269678,185,True,True,True,True,Eyes,-0.03075402,0.1575055,-0.003060108,-0.303153,-0.1189454,0.9454894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02870884,-0.1587315,0.01309758,-0.0264559,0.1596306,-0.003097034,0.05752064,-0.1531146,0.000807358,0.9865327,6.530911,342.3029,359.076,-0.2130038,0.9756196,-0.05286587,0.0,0.0,0.0,-1.024265,-0.2861091,2.176023,-0.2853552,-0.1768502,2.414574,0.9531105,-0.01602153,0.3021981,-0.01920747,0.9933814,0.1132447,-0.3020123,-0.1137392,0.9464946,moving,-17.77745,-7.170314,-6.739972,-4.189025
05/11/2023 11:38:10.289271,186,True,True,True,True,Eyes,-0.03035117,0.15757,-0.00257001,-0.3029987,-0.1184946,0.9455954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727264,-0.1591405,0.01208693,-0.02530258,0.1599114,-0.001932771,0.05662036,-0.1530531,0.0006334471,0.9865944,6.425809,342.3116,359.0727,-0.2108789,0.9762582,-0.04948881,0.0,0.0,0.0,-1.017113,-0.2867797,2.192943,-0.2751436,-0.1806053,2.427423,0.9531487,-0.01608193,0.3020743,-0.01858175,0.9935874,0.1115288,-0.3019309,-0.1119166,0.9467378,moving,-17.7671,-7.142623,-6.466765,-4.255085
05/11/2023 11:38:10.309470,187,True,True,True,True,Eyes,-0.02991161,0.1576471,-0.00205099,-0.3028328,-0.1180004,0.9457104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576237,-0.159458,0.01116502,-0.0240468,0.1601133,-0.0008172924,0.05578597,-0.1529419,0.0004378059,0.9866593,6.327848,342.3258,359.0661,-0.2087178,0.9768862,-0.04614413,0.0,0.0,0.0,-1.010137,-0.2874339,2.209448,-0.2655345,-0.1840651,2.439991,0.9532171,-0.01620009,0.301852,-0.01792795,0.9937754,0.1099496,-0.3017543,-0.1102174,0.9469934,moving,-17.75596,-7.112285,-6.210828,-4.314038
05/11/2023 11:38:10.319653,188,True,True,True,True,Eyes,-0.02943507,0.157736,-0.001495705,-0.3027069,-0.1174825,0.9458152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02416075,-0.1599463,0.01021679,-0.02273132,0.1604807,0.0003963914,0.05502828,-0.152693,0.0002778452,0.9867404,6.23935,342.356,359.063,-0.2065007,0.977509,-0.04281057,0.0,0.0,0.0,-1.003104,-0.2880933,2.226086,-0.2566152,-0.1873297,2.45257,0.9533695,-0.01625655,0.3013674,-0.01735319,0.9939436,0.1085124,-0.3013062,-0.1086821,0.9473134,moving,-17.7472,-7.080613,-5.973187,-4.367827
05/11/2023 11:38:10.339560,189,True,True,True,True,Eyes,-0.02892124,0.1578456,-0.0009078762,-0.3025585,-0.1168778,0.9459376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02251713,-0.1604528,0.008998636,-0.02143512,0.1608428,0.001788924,0.05397863,-0.1523797,9.597118e-05,0.9868469,6.117429,342.3944,359.0629,-0.2042092,0.978131,-0.03946405,0.0,0.0,0.0,-0.9959934,-0.2887601,2.24291,-0.2479473,-0.192069,2.464987,0.9535608,-0.01626107,0.3007612,-0.01663991,0.9941726,0.106508,-0.3007405,-0.1065665,0.9477335,moving,-17.73689,-7.04363,-5.743929,-4.455419
05/11/2023 11:38:10.359413,190,True,True,True,True,Eyes,-0.02836228,0.1579684,-0.0002809141,-0.3024054,-0.1162301,0.9460664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02079759,-0.1611729,0.007761771,-0.0200341,0.1614254,0.003158169,0.05264712,-0.151993,-0.000166859,0.9869784,5.962206,342.4417,359.059,-0.2018258,0.978756,-0.03608549,0.0,0.0,0.0,-0.9888843,-0.2894267,2.259729,-0.2397276,-0.198542,2.47733,0.9537962,-0.01633336,0.3000101,-0.01567462,0.9944565,0.1039739,-0.3000452,-0.1038724,0.9482528,moving,-17.72622,-7.004045,-5.52722,-4.582094
05/11/2023 11:38:10.369226,191,True,True,True,True,Eyes,-0.02776392,0.1580961,0.0003805335,-0.3022098,-0.1154733,0.9462215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01907573,-0.1617402,0.006322192,-0.0186231,0.1618495,0.004651407,0.05113787,-0.1516086,-0.0005979762,0.9871169,5.783902,342.4881,359.039,-0.199331,0.9793875,-0.032654,0.0,0.0,0.0,-0.9816031,-0.2901095,2.276956,-0.2311832,-0.2059804,2.489797,0.954029,-0.01668642,0.2992496,-0.01432533,0.9947692,0.1011394,-0.2993719,-0.1007768,0.9487995,moving,-17.71275,-6.957756,-5.304829,-4.729297
05/11/2023 11:38:10.388951,192,True,True,True,True,Eyes,-0.02714745,0.1582336,0.001072683,-0.3020226,-0.1147905,0.9463644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728783,-0.162094,0.004855422,-0.0170924,0.162071,0.006142992,0.04950477,-0.1509281,-0.001194682,0.9873037,5.589002,342.5685,359.0039,-0.1967113,0.9800274,-0.02915332,0.0,0.0,0.0,-0.9750022,-0.2907285,2.292573,-0.225292,-0.2141955,2.500748,0.9544386,-0.01730235,0.2979054,-0.01258429,0.9950957,0.0981131,-0.298142,-0.09739187,0.94954,moving,-17.69995,-6.915978,-5.14787,-4.895583
